id,location_id,sales_id,features_id,assessorID,legalDescription,ownerOccupied,yearBuilt,zoning,propertyType,taxAssessment,propertyTaxes,subdivision
"6826-Twin-Lake-Dr,-San-Antonio,-TX-78244",164,108,145,05076-108-0330,CB 5076A BLK 8 LOT 33,0.0,1972.0,unknown,Single Family,"{'2018': {'value': 109000, 'land': 18140, 'improvements': 90860}, '2019': {'value': 115000, 'land': 22670, 'improvements': 92330}, '2020': {'value': 122000, 'land': 22670, 'improvements': 99330}, '2022': {'value': 146000, 'land': 47050, 'improvements': 98950}, '2023': {'value': 180000, 'land': 56390, 'improvements': 123610}}","{'2019': {'total': 2547}, '2021': {'total': 2804}, '2022': {'total': 3026}, '2023': {'total': 3394}}",CONV A/S CODE
"5532-Lochmoor,-San-Antonio,-TX-78244",165,0,146,Uknown,unknown,0.0,1985.0,unknown,Duplex-Triplex,{},unknown,unknown
"6829-Blue-Lake-Dr,-San-Antonio,-TX-78244",166,109,147,05076-108-0190,CB 5076A BLK 8 LOT 19,1.0,1972.0,unknown,Single Family,"{'2018': {'value': 94534, 'land': 17530, 'improvements': 80150}, '2019': {'value': 103987, 'land': 21920, 'improvements': 83300}, '2020': {'value': 110560, 'land': 21920, 'improvements': 88640}, '2021': {'value': 121616, 'land': 39710, 'improvements': 88120}, '2022': {'value': 153390, 'land': 43730, 'improvements': 109660}, '2023': {'value': 175690, 'land': 52390, 'improvements': 123300}}","{'2019': {'total': 924}, '2021': {'total': 993}, '2022': {'total': 986}, '2023': {'total': 596}}",CONV A/S CODE
"7028-Atherton,-San-Antonio,-TX-78244",167,0,148,Uknown,unknown,0.0,0.0,unknown,Single Family,{},unknown,unknown
"6827-Blue-Lake-Dr,-San-Antonio,-TX-78244",168,0,149,05076-108-0200,CB 5076A BLK 8 LOT 20,1.0,1972.0,unknown,Single Family,"{'2018': {'value': 91850, 'land': 17530, 'improvements': 77290}, '2019': {'value': 101035, 'land': 21920, 'improvements': 80140}, '2020': {'value': 108390, 'land': 21920, 'improvements': 86470}, '2022': {'value': 149720, 'land': 43730, 'improvements': 105990}, '2023': {'value': 171080, 'land': 52390, 'improvements': 118690}}","{'2019': {'total': 887}, '2021': {'total': 959}, '2022': {'total': 950}, '2023': {'total': 579}}",CONV A/S CODE
"6822-Twin-Lake-Dr,-San-Antonio,-TX-78244",169,110,150,05076-108-0320,CB 5076A BLK 8 LOT 32,1.0,1972.0,unknown,Single Family,"{'2018': {'value': 101050, 'land': 18140, 'improvements': 82910}, '2019': {'value': 108520, 'land': 22670, 'improvements': 85850}, '2020': {'value': 114020, 'land': 22670, 'improvements': 91350}, '2021': {'value': 133240, 'land': 42770, 'improvements': 90470}, '2022': {'value': 158000, 'land': 47050, 'improvements': 110950}, '2023': {'value': 169000, 'land': 56390, 'improvements': 112610}}","{'2019': {'total': 2404}, '2021': {'total': 2830}, '2022': {'total': 3274}, '2023': {'total': 3187}}",CONV A/S CODE
"6839-Blue-Lake-Dr,-San-Antonio,-TX-78244",170,111,151,05076-108-0160,CB 5076A BLK 8 LOT 16,1.0,1970.0,unknown,Single Family,"{'2018': {'value': 88000, 'land': 17530, 'improvements': 73190}, '2019': {'value': 96800, 'land': 21920, 'improvements': 75830}, '2020': {'value': 102610, 'land': 21920, 'improvements': 80690}, '2021': {'value': 112871, 'land': 39710, 'improvements': 79950}, '2022': {'value': 142570, 'land': 43730, 'improvements': 98840}, '2023': {'value': 163070, 'land': 52390, 'improvements': 110680}}","{'2019': {'total': 1805}, '2021': {'total': 2080}, '2022': {'total': 2000}, '2023': {'total': 3076}}",CONV A/S CODE
"6823-Blue-Lake-Dr,-San-Antonio,-TX-78244",171,112,152,05076-108-0210,CB 5076A BLK 8 LOT 21,0.0,1972.0,unknown,Single Family,"{'2018': {'value': 95000, 'land': 17530, 'improvements': 77470}, '2019': {'value': 108480, 'land': 21920, 'improvements': 86560}, '2020': {'value': 114030, 'land': 21920, 'improvements': 92110}, '2022': {'value': 157040, 'land': 43730, 'improvements': 113310}, '2023': {'value': 179610, 'land': 52390, 'improvements': 127220}}","{'2019': {'total': 2403}, '2021': {'total': 2786}, '2022': {'total': 3254}, '2023': {'total': 3386}}",CONV A/S CODE
"6834-Twin-Lake-Dr,-San-Antonio,-TX-78244",172,113,153,05076-108-0350,CB 5076A BLK 8 LOT 35,0.0,1972.0,unknown,Single Family,"{'2018': {'value': 106280, 'land': 18140, 'improvements': 88140}, '2019': {'value': 113880, 'land': 22670, 'improvements': 91210}, '2020': {'value': 119730, 'land': 22670, 'improvements': 97060}, '2022': {'value': 165730, 'land': 47050, 'improvements': 118680}, '2023': {'value': 189120, 'land': 56390, 'improvements': 132730}}","{'2019': {'total': 2522}, '2021': {'total': 2948}, '2022': {'total': 3433}, '2023': {'total': 3565}}",CONV A/S CODE
"6835-Blue-Lake-Dr,-San-Antonio,-TX-78244",173,114,154,05076-108-0170,CB 5076A BLK 8 LOT 17,1.0,1972.0,unknown,Single Family,"{'2018': {'value': 102920, 'land': 17530, 'improvements': 85390}, '2019': {'value': 110280, 'land': 21920, 'improvements': 88360}, '2020': {'value': 115940, 'land': 21920, 'improvements': 94020}, '2021': {'value': 127534, 'land': 39710, 'improvements': 93030}, '2022': {'value': 155800, 'land': 43730, 'improvements': 112070}, '2023': {'value': 177700, 'land': 52390, 'improvements': 125310}}","{'2019': {'total': 2443}, '2021': {'total': 2390}, '2022': {'total': 2325}, '2023': {'total': 1736}}",CONV A/S CODE
"6831-Blue-Lake-Dr,-San-Antonio,-TX-78244",174,115,155,05076-108-0180,CB 5076A BLK 8 LOT 18,0.0,1972.0,unknown,Single Family,"{'2018': {'value': 120260, 'land': 17530, 'improvements': 102730}, '2019': {'value': 128590, 'land': 21920, 'improvements': 106670}, '2020': {'value': 154360, 'land': 21920, 'improvements': 132440}, '2021': {'value': 168000, 'land': 39710, 'improvements': 128290}, '2022': {'value': 199000, 'land': 43730, 'improvements': 155270}, '2023': {'value': 226000, 'land': 52390, 'improvements': 173610}}","{'2019': {'total': 2847}, '2021': {'total': 3565}, '2022': {'total': 4120}, '2023': {'total': 4257}}",CONV A/S CODE
"6906-Twin-Lake-Dr,-San-Antonio,-TX-78244",175,116,156,05076-103-0900,CB 5076A BLK 3 LOT 90,1.0,1973.0,unknown,Single Family,"{'2018': {'value': 109120, 'land': 18800, 'improvements': 94200}, '2019': {'value': 121050, 'land': 23500, 'improvements': 97550}, '2020': {'value': 144610, 'land': 23500, 'improvements': 121110}, '2022': {'value': 194930, 'land': 49630, 'improvements': 145300}, '2023': {'value': 222090, 'land': 59520, 'improvements': 162570}}","{'2019': {'total': 2680}, '2021': {'total': 3504}, '2022': {'total': 4036}, '2023': {'total': 4184}}",CONV A/S CODE
